open,high,low,close,volume
2020-06-17 12:00:00-04:00,100.81,100.98,100.635,100.74,9003
2020-06-17 12:15:00-04:00,100.74,100.845,100.61,100.65,16906
2020-06-17 12:30:00-04:00,100.62,100.985,100.62,100.76,4364
2020-06-17 12:45:00-04:00,100.765,100.765,100.55,100.74,6001
2020-06-17 13:00:00-04:00,100.78,100.85,100.67,100.67,6857
2020-06-17 13:15:00-04:00,100.71,100.8,100.69,100.715,6680
2020-06-17 13:30:00-04:00,100.77,100.96,100.715,100.91,6844
2020-06-17 13:45:00-04:00,100.91,100.98,100.73,100.73,8213
2020-06-17 14:00:00-04:00,100.73,100.875,100.63,100.8,7609
2020-06-17 14:15:00-04:00,100.785,100.87,100.565,100.69,8183
2020-06-17 14:30:00-04:00,100.7,100.73,100.465,100.635,10814
2020-06-17 14:45:00-04:00,100.695,100.95,100.55,100.57,8974
2020-06-17 15:00:00-04:00,100.35,100.43,100.2,100.22,15922
2020-06-17 15:15:00-04:00,100.22,100.38,99.595,99.78,19152
2020-06-17 15:30:00-04:00,99.83,99.855,99.23,99.38,22409
2020-06-17 15:45:00-04:00,99.37,99.775,99.27,99.51,125982
2020-06-18 09:30:00-04:00,98.645,99.11,98.205,99.08,25034
2020-06-18 09:45:00-04:00,99.05,99.92,99.0,99.25,32721
2020-06-18 10:00:00-04:00,99.28,99.93,99.28,99.82,24017
2020-06-18 10:15:00-04:00,99.945,100.425,99.75,99.97,15786
2020-06-18 10:30:00-04:00,100.005,100.25,99.66,99.73,15147
2020-06-18 10:45:00-04:00,99.66,99.975,99.29,99.6,51293
2020-06-18 11:00:00-04:00,99.61,99.795,99.3,99.31,18289
2020-06-18 11:15:00-04:00,99.36,99.45,99.02,99.2,28861
2020-06-18 11:30:00-04:00,99.21,99.405,98.86,98.86,9935
2020-06-18 11:45:00-04:00,98.91,99.01,98.66,98.82,10890
2020-06-18 12:00:00-04:00,98.805,99.02,98.58,99.0,9838
2020-06-18 12:15:00-04:00,99.01,99.305,98.95,99.27,7311
2020-06-18 12:30:00-04:00,99.14,99.185,98.745,98.77,10319
2020-06-18 12:45:00-04:00,98.78,98.99,98.74,98.9,16077
2020-06-18 13:00:00-04:00,98.96,99.03,98.85,98.89,12574
2020-06-18 13:15:00-04:00,98.865,99.07,98.78,99.07,8782
2020-06-18 13:30:00-04:00,99.06,99.16,98.955,99.125,4918
2020-06-18 13:45:00-04:00,99.11,99.255,98.92,98.935,13759
2020-06-18 14:00:00-04:00,98.915,98.94,98.49,98.59,24637
2020-06-18 14:15:00-04:00,98.59,99.095,98.475,98.93,19089
2020-06-18 14:30:00-04:00,98.95,99.15,98.77,98.81,61715
2020-06-18 14:45:00-04:00,98.82,98.855,98.605,98.61,29189
2020-06-18 15:00:00-04:00,98.595,98.62,98.33,98.335,22605
2020-06-18 15:15:00-04:00,98.4,98.66,98.34,98.6,13746
2020-06-18 15:30:00-04:00,98.62,98.965,98.52,98.65,39864
2020-06-18 15:45:00-04:00,98.66,99.04,98.5,98.94,54621
2020-06-19 08:00:00-04:00,100.3,100.3,100.3,100.3,300
2020-06-19 09:30:00-04:00,100.51,100.51,99.19,99.21,92805
2020-06-19 09:45:00-04:00,99.215,99.65,98.96,99.03,21217
2020-06-19 10:00:00-04:00,99.02,99.255,98.69,98.91,33666
2020-06-19 10:15:00-04:00,98.92,99.16,98.72,99.16,34810
2020-06-19 10:30:00-04:00,99.13,99.15,98.71,98.74,23099
2020-06-19 10:45:00-04:00,98.66,99.03,98.5,98.63,40951
2020-06-19 11:00:00-04:00,98.65,98.9,98.5,98.9,12396
2020-06-19 11:15:00-04:00,98.88,98.96,98.45,98.66,40342
2020-06-19 11:30:00-04:00,98.66,98.66,98.295,98.315,16534
2020-06-19 11:45:00-04:00,98.35,98.565,98.315,98.405,33296
2020-06-19 12:00:00-04:00,98.42,98.435,97.89,97.93,38904
2020-06-19 12:15:00-04:00,97.81,97.85,97.25,97.65,69002
2020-06-19 12:30:00-04:00,97.665,97.93,97.46,97.71,14701
2020-06-19 12:45:00-04:00,97.64,98.12,97.57,98.105,17438
2020-06-19 13:00:00-04:00,98.035,98.09,97.52,97.52,130417
2020-06-19 13:15:00-04:00,97.53,97.535,97.355,97.425,25022
2020-06-19 13:30:00-04:00,97.415,97.49,97.25,97.415,23428
2020-06-19 13:45:00-04:00,97.47,97.49,97.01,97.01,23442
2020-06-19 14:00:00-04:00,97.045,97.15,96.73,96.76,57475
2020-06-19 14:15:00-04:00,96.77,97.245,96.73,97.0,31803
2020-06-19 14:30:00-04:00,96.9,97.55,96.86,97.55,23377
2020-06-19 14:45:00-04:00,97.515,97.75,97.35,97.73,18525
2020-06-19 15:00:00-04:00,97.705,97.74,97.36,97.72,33700
2020-06-19 15:15:00-04:00,97.72,97.94,97.53,97.58,39320
2020-06-19 15:30:00-04:00,97.57,98.0,97.51,97.975,76967
2020-06-19 15:45:00-04:00,97.975,98.15,97.56,97.79,161682
2020-06-22 09:30:00-04:00,97.17,97.31,96.58,97.2,56355
2020-06-22 09:45:00-04:00,97.26,97.58,96.96,97.31,99784
2020-06-22 10:00:00-04:00,97.29,97.805,97.15,97.8,18271
2020-06-22 10:15:00-04:00,97.845,97.89,97.595,97.62,46694
2020-06-22 10:30:00-04:00,97.52,97.54,97.035,97.1,14652
2020-06-22 10:45:00-04:00,97.11,97.11,96.655,96.7,31377
2020-06-22 11:00:00-04:00,96.635,96.88,96.635,96.765,24323
2020-06-22 11:15:00-04:00,96.84,97.49,96.835,97.4,23483
2020-06-22 11:30:00-04:00,97.4,97.4,97.06,97.07,15038
2020-06-22 11:45:00-04:00,97.05,97.14,96.9,97.08,19016
2020-06-22 12:00:00-04:00,97.14,97.68,97.14,97.615,16352
2020-06-22 12:15:00-04:00,97.59,97.735,97.4,97.46,62072
2020-06-22 12:30:00-04:00,97.45,97.485,97.375,97.485,14281
2020-06-22 12:45:00-04:00,97.505,97.865,97.5,97.73,15461
2020-06-22 13:00:00-04:00,97.725,97.92,97.66,97.7,14921
2020-06-22 13:15:00-04:00,97.68,97.715,97.54,97.56,14745
2020-06-22 13:30:00-04:00,97.58,97.62,97.33,97.58,27985
2020-06-22 13:45:00-04:00,97.59,97.7,97.54,97.57,9607
2020-06-22 14:00:00-04:00,97.565,97.57,97.22,97.23,12137
2020-06-22 14:15:00-04:00,97.23,97.36,97.21,97.345,9618
2020-06-22 14:30:00-04:00,97.3,97.41,97.2,97.345,21681
2020-06-22 14:45:00-04:00,97.345,97.44,97.29,97.41,20935
2020-06-22 15:00:00-04:00,97.41,97.415,96.99,96.99,15096
2020-06-22 15:15:00-04:00,97.02,97.06,96.73,96.82,31350
2020-06-22 15:30:00-04:00,96.83,97.2,96.83,97.04,33763
2020-06-22 15:45:00-04:00,97.045,97.08,96.75,96.75,96633
2020-06-23 09:30:00-04:00,98.9,99.93,98.51,99.93,45787
2020-06-23 09:45:00-04:00,99.9,99.94,99.35,99.41,32722
2020-06-23 10:00:00-04:00,99.44,99.54,98.6,98.739,36319
2020-06-23 10:15:00-04:00,98.735,98.99,98.39,98.89,26075
2020-06-23 10:30:00-04:00,98.95,99.01,98.255,98.26,25717
2020-06-23 10:45:00-04:00,98.21,98.29,98.0,98.09,29828
2020-06-23 11:00:00-04:00,98.03,98.28,97.89,98.0,13097
2020-06-23 11:15:00-04:00,98.0,98.51,98.0,98.42,13145
2020-06-23 11:30:00-04:00,98.45,98.66,98.29,98.66,13400
2020-06-23 11:45:00-04:00,98.69,98.69,98.2,98.32,14930
2020-06-23 12:00:00-04:00,98.38,98.84,98.38,98.485,12666
2020-06-23 12:15:00-04:00,98.43,98.6,98.33,98.39,11025
2020-06-23 12:30:00-04:00,98.43,98.45,98.1,98.21,15187
2020-06-23 12:45:00-04:00,98.165,98.235,98.115,98.15,5652
2020-06-23 13:00:00-04:00,98.135,98.21,98.075,98.11,13673
2020-06-23 13:15:00-04:00,98.115,98.22,98.06,98.09,3164
2020-06-23 13:30:00-04:00,98.08,98.21,98.03,98.21,5002
2020-06-23 13:45:00-04:00,98.24,98.32,98.005,98.28,11789
2020-06-23 14:00:00-04:00,98.23,98.23,97.9,98.03,7646
2020-06-23 14:15:00-04:00,98.04,98.3,98.04,98.27,7649
2020-06-23 14:30:00-04:00,98.29,98.31,98.1,98.17,6646
2020-06-23 14:45:00-04:00,98.1,98.3,98.01,98.29,6142
2020-06-23 15:00:00-04:00,98.27,98.3,98.11,98.3,10190
2020-06-23 15:15:00-04:00,98.205,98.42,98.205,98.34,14777
2020-06-23 15:30:00-04:00,98.3,98.47,98.13,98.31,20762
2020-06-23 15:45:00-04:00,98.28,98.285,97.87,97.95,67143
2020-06-24 09:30:00-04:00,96.695,96.73,95.795,95.97,27377
2020-06-24 09:45:00-04:00,95.95,95.98,95.66,95.73,31014
2020-06-24 10:00:00-04:00,95.7,95.87,95.4,95.78,86705
2020-06-24 10:15:00-04:00,95.87,96.36,95.6,96.195,25595
2020-06-24 10:30:00-04:00,96.19,96.27,95.78,95.95,28285
2020-06-24 10:45:00-04:00,95.96,95.96,95.59,95.7,27489
2020-06-24 11:00:00-04:00,95.66,95.91,95.33,95.385,45205
2020-06-24 11:15:00-04:00,95.38,95.44,95.1,95.31,37547
2020-06-24 11:30:00-04:00,95.24,95.4,94.45,94.52,52667
2020-06-24 11:45:00-04:00,94.5,94.81,94.32,94.81,32422
2020-06-24 12:00:00-04:00,94.7,95.18,94.7,95.14,21832
2020-06-24 12:15:00-04:00,95.15,95.35,95.14,95.24,18592
2020-06-24 12:30:00-04:00,95.18,95.47,94.975,95.37,72217
2020-06-24 12:45:00-04:00,95.41,95.49,95.26,95.45,21652
2020-06-24 13:00:00-04:00,95.38,95.49,95.14,95.22,22447
2020-06-24 13:15:00-04:00,95.2,95.43,94.905,94.905,14897
2020-06-24 13:30:00-04:00,94.88,94.88,94.53,94.605,19893
2020-06-24 13:45:00-04:00,94.61,94.87,94.46,94.81,20105
2020-06-24 14:00:00-04:00,94.93,95.15,94.6,94.96,14418
2020-06-24 14:15:00-04:00,94.92,95.19,94.92,95.065,16846
2020-06-24 14:30:00-04:00,95.055,95.22,94.77,94.77,21133
2020-06-24 14:45:00-04:00,94.84,95.07,94.81,94.89,12068
2020-06-24 15:00:00-04:00,94.915,95.47,94.915,95.47,14298
2020-06-24 15:15:00-04:00,95.39,95.57,94.93,94.95,16266
2020-06-24 15:30:00-04:00,94.95,95.19,94.77,95.17,36413
2020-06-24 15:45:00-04:00,95.16,95.35,94.59,94.71,97960
2020-06-25 09:30:00-04:00,94.42,95.6,94.32,95.27,73624
2020-06-25 09:45:00-04:00,95.275,95.765,95.12,95.61,69388
2020-06-25 10:00:00-04:00,95.605,97.39,95.53,97.39,73077
2020-06-25 10:15:00-04:00,97.49,97.88,97.24,97.8,117195
2020-06-25 10:30:00-04:00,97.79,97.88,96.53,96.73,53590
2020-06-25 10:45:00-04:00,96.635,96.85,96.46,96.72,38442
2020-06-25 11:00:00-04:00,96.73,96.92,96.47,96.8,31385
2020-06-25 11:15:00-04:00,96.75,97.24,96.625,96.68,46464
2020-06-25 11:30:00-04:00,96.67,96.7,95.9,96.08,37844
2020-06-25 11:45:00-04:00,96.04,96.6,96.04,96.44,18212
2020-06-25 12:00:00-04:00,96.51,96.785,96.46,96.545,17681
2020-06-25 12:15:00-04:00,96.59,97.05,96.58,96.725,20503
2020-06-25 12:30:00-04:00,96.76,97.39,96.68,97.33,46411
2020-06-25 12:45:00-04:00,97.33,97.37,97.1,97.23,15448
2020-06-25 13:00:00-04:00,97.28,97.291,97.0,97.13,7853
2020-06-25 13:15:00-04:00,97.07,97.27,96.8,96.89,17001
2020-06-25 13:30:00-04:00,96.96,97.12,96.83,97.0,11335
2020-06-25 13:45:00-04:00,96.98,97.13,96.77,96.77,8131
2020-06-25 14:00:00-04:00,96.78,97.03,96.65,96.96,10531
2020-06-25 14:15:00-04:00,96.975,97.14,96.83,97.11,37243
2020-06-25 14:30:00-04:00,97.06,97.19,96.89,97.15,18477
2020-06-25 14:45:00-04:00,97.045,97.28,97.02,97.04,21924
2020-06-25 15:00:00-04:00,97.01,97.76,96.97,97.555,24791
2020-06-25 15:15:00-04:00,97.59,98.19,97.59,98.08,50427
2020-06-25 15:30:00-04:00,97.905,98.18,97.66,97.89,27078
2020-06-25 15:45:00-04:00,97.88,98.195,97.69,97.86,70372
2020-06-25 16:30:00-04:00,96.325,96.325,96.325,96.325,100
2020-06-26 09:15:00-04:00,95.16,95.16,95.16,95.16,791
2020-06-26 09:30:00-04:00,95.045,95.33,93.98,94.56,136007
2020-06-26 09:45:00-04:00,94.545,94.63,94.115,94.4,62618
2020-06-26 10:00:00-04:00,94.4,94.46,94.03,94.035,49375
2020-06-26 10:15:00-04:00,94.02,94.14,93.56,93.82,39829
2020-06-26 10:30:00-04:00,93.86,93.89,93.13,93.34,22049
2020-06-26 10:45:00-04:00,93.33,93.39,92.98,93.22,35956
2020-06-26 11:00:00-04:00,93.25,93.46,93.01,93.125,28694
2020-06-26 11:15:00-04:00,93.1,93.11,92.865,93.055,55422
2020-06-26 11:30:00-04:00,93.1,93.18,92.9,93.135,44755
2020-06-26 11:45:00-04:00,93.13,93.22,92.695,93.07,43449
2020-06-26 12:00:00-04:00,93.07,93.18,92.885,93.035,29788
2020-06-26 12:15:00-04:00,93.06,93.195,92.82,93.185,26969
2020-06-26 12:30:00-04:00,93.175,93.22,92.99,93.03,48433
2020-06-26 12:45:00-04:00,93.0,93.36,92.9,93.35,21642
2020-06-26 13:00:00-04:00,93.315,93.53,93.03,93.03,32517
2020-06-26 13:15:00-04:00,93.045,93.09,92.835,92.88,31325
2020-06-26 13:30:00-04:00,92.9,93.06,92.805,92.995,35746
2020-06-26 13:45:00-04:00,92.985,93.015,92.755,92.755,36534
2020-06-26 14:00:00-04:00,92.76,92.89,92.64,92.64,42805
2020-06-26 14:15:00-04:00,92.635,92.93,92.53,92.74,45907
2020-06-26 14:30:00-04:00,92.775,92.82,92.38,92.505,55835
2020-06-26 14:45:00-04:00,92.52,92.55,92.195,92.365,56671
2020-06-26 15:00:00-04:00,92.365,92.63,92.11,92.395,53534
2020-06-26 15:15:00-04:00,92.37,92.435,92.025,92.15,77110
2020-06-26 15:30:00-04:00,92.145,92.88,92.0,92.87,128832
2020-06-26 15:45:00-04:00,92.805,92.88,92.4,92.59,183112
2020-06-29 09:30:00-04:00,93.39,93.79,93.05,93.35,38547
2020-06-29 09:45:00-04:00,93.34,93.99,93.07,93.445,40303
2020-06-29 10:00:00-04:00,93.4,94.08,93.345,93.77,35887
2020-06-29 10:15:00-04:00,93.785,93.99,93.62,93.82,37515
2020-06-29 10:30:00-04:00,93.81,94.48,93.735,94.13,44861
2020-06-29 10:45:00-04:00,94.14,94.405,93.99,94.0,36607
2020-06-29 11:00:00-04:00,94.04,94.04,93.475,93.545,27300
2020-06-29 11:15:00-04:00,93.44,93.635,93.215,93.54,20294
2020-06-29 11:30:00-04:00,93.62,93.63,93.38,93.585,19489
2020-06-29 11:45:00-04:00,93.59,93.59,93.11,93.125,21920
2020-06-29 12:00:00-04:00,93.1,93.28,93.1,93.25,14622
2020-06-29 12:15:00-04:00,93.22,93.68,93.205,93.535,14459
2020-06-29 12:30:00-04:00,93.495,93.59,93.265,93.35,16090
2020-06-29 12:45:00-04:00,93.35,93.57,93.215,93.22,17841
2020-06-29 13:00:00-04:00,93.22,93.345,93.16,93.315,21092
2020-06-29 13:15:00-04:00,93.34,93.6,93.325,93.585,11760
2020-06-29 13:30:00-04:00,93.6,93.62,93.395,93.455,16123
2020-06-29 13:45:00-04:00,93.42,93.44,93.11,93.21,11843
2020-06-29 14:00:00-04:00,93.23,93.4,93.2,93.2,9039
2020-06-29 14:15:00-04:00,93.21,93.3,92.915,92.92,14078
2020-06-29 14:30:00-04:00,93.0,93.01,92.715,92.755,28561
2020-06-29 14:45:00-04:00,92.75,92.75,92.48,92.48,36848
2020-06-29 15:00:00-04:00,92.49,92.52,92.18,92.31,25869
2020-06-29 15:15:00-04:00,92.31,92.56,92.31,92.435,26089
2020-06-29 15:30:00-04:00,92.425,92.71,92.415,92.47,45545
2020-06-29 15:45:00-04:00,92.5,92.97,92.25,92.97,75362
2020-06-30 09:30:00-04:00,92.71,94.48,92.71,93.76,19114
2020-06-30 09:45:00-04:00,93.72,94.095,93.445,93.52,12338
2020-06-30 10:00:00-04:00,93.635,93.74,93.285,93.6,13031
2020-06-30 10:15:00-04:00,93.565,94.12,93.525,94.12,14847
2020-06-30 10:30:00-04:00,94.13,94.15,93.765,93.86,13551
2020-06-30 10:45:00-04:00,93.91,94.25,93.87,94.025,23923
2020-06-30 11:00:00-04:00,94.07,94.17,93.72,93.98,18227
2020-06-30 11:15:00-04:00,93.995,94.245,93.995,94.115,9714
2020-06-30 11:30:00-04:00,94.065,94.11,93.735,94.015,8656
2020-06-30 11:45:00-04:00,93.985,94.205,93.985,94.115,15995
2020-06-30 12:00:00-04:00,94.135,94.2,93.925,94.18,11169
2020-06-30 12:15:00-04:00,94.185,94.29,94.105,94.145,33718
2020-06-30 12:30:00-04:00,94.09,94.16,93.79,93.82,11096
2020-06-30 12:45:00-04:00,93.78,93.79,93.42,93.47,10017
2020-06-30 13:00:00-04:00,93.435,93.47,93.28,93.34,19313
2020-06-30 13:15:00-04:00,93.34,93.77,93.335,93.76,7392
2020-06-30 13:30:00-04:00,93.735,93.74,93.48,93.555,8986
2020-06-30 13:45:00-04:00,93.535,93.89,93.51,93.87,13992
2020-06-30 14:00:00-04:00,93.97,93.98,93.715,93.73,9232
2020-06-30 14:15:00-04:00,93.75,94.06,93.705,94.005,11239
2020-06-30 14:30:00-04:00,94.025,94.11,93.91,94.035,11512
2020-06-30 14:45:00-04:00,94.01,94.06,93.86,93.88,10723
2020-06-30 15:00:00-04:00,93.91,93.98,93.68,93.93,10854
2020-06-30 15:15:00-04:00,93.92,94.01,93.83,93.96,15159
2020-06-30 15:30:00-04:00,93.91,94.255,93.87,94.23,27477
2020-06-30 15:45:00-04:00,94.23,94.65,93.94,94.07,77825
2020-07-01 09:00:00-04:00,94.91,94.91,94.91,94.91,100
2020-07-01 09:30:00-04:00,94.91,94.91,94.31,94.605,46263
2020-07-01 09:45:00-04:00,94.795,95.355,94.755,95.16,63978
2020-07-01 10:00:00-04:00,95.21,95.665,95.21,95.64,47316
2020-07-01 10:15:00-04:00,95.67,95.705,94.835,94.945,19863
2020-07-01 10:30:00-04:00,94.945,95.28,94.33,94.33,55621
2020-07-01 10:45:00-04:00,94.38,94.42,94.08,94.419,24627
2020-07-01 11:00:00-04:00,94.45,94.489,93.73,93.89,18236
2020-07-01 11:15:00-04:00,93.925,94.03,93.44,93.525,28314
2020-07-01 11:30:00-04:00,93.58,93.94,93.55,93.87,13862
2020-07-01 11:45:00-04:00,93.87,94.025,93.835,93.965,14988
2020-07-01 12:00:00-04:00,93.975,94.09,93.81,94.045,17702
2020-07-01 12:15:00-04:00,94.06,94.36,94.01,94.05,32173
2020-07-01 12:30:00-04:00,94.03,94.21,93.88,93.965,39997
2020-07-01 12:45:00-04:00,93.96,94.01,93.6,93.645,52809
2020-07-01 13:00:00-04:00,93.66,93.77,93.54,93.74,18178
2020-07-01 13:15:00-04:00,93.71,93.8,93.6,93.74,9469
2020-07-01 13:30:00-04:00,93.71,93.74,93.51,93.52,11726
2020-07-01 13:45:00-04:00,93.53,93.56,93.33,93.4,34561
2020-07-01 14:00:00-04:00,93.49,93.67,93.42,93.57,38329
2020-07-01 14:15:00-04:00,93.64,93.66,93.38,93.415,11353
2020-07-01 14:30:00-04:00,93.375,93.39,93.19,93.19,8972
2020-07-01 14:45:00-04:00,93.18,93.25,93.06,93.17,20011
2020-07-01 15:00:00-04:00,93.16,93.365,93.05,93.09,10610
2020-07-01 15:15:00-04:00,93.14,93.61,93.1,93.5,20382
2020-07-01 15:30:00-04:00,93.51,93.61,93.39,93.525,371380
2020-07-01 15:45:00-04:00,93.52,93.6,93.195,93.28,50957
2020-07-02 08:30:00-04:00,94.8,94.8,94.8,94.8,200
2020-07-02 09:00:00-04:00,94.84,94.84,94.84,94.84,178
2020-07-02 09:30:00-04:00,94.74,94.79,94.25,94.445,49477
2020-07-02 09:45:00-04:00,94.47,94.96,94.415,94.435,53021
2020-07-02 10:00:00-04:00,94.43,94.71,94.3,94.37,37469
2020-07-02 10:15:00-04:00,94.34,94.43,93.545,93.595,69435
2020-07-02 10:30:00-04:00,93.57,93.64,93.06,93.06,38735
2020-07-02 10:45:00-04:00,93.07,93.19,92.49,92.51,35180
2020-07-02 11:00:00-04:00,92.5,92.69,92.05,92.075,49784
2020-07-02 11:15:00-04:00,92.08,92.585,91.945,92.585,78249
2020-07-02 11:30:00-04:00,92.6,92.92,92.49,92.78,19585
2020-07-02 11:45:00-04:00,92.775,92.84,92.205,92.385,427231
2020-07-02 12:00:00-04:00,92.42,92.47,92.18,92.32,38053
2020-07-02 12:15:00-04:00,92.31,92.31,92.125,92.27,49364
2020-07-02 12:30:00-04:00,92.325,92.42,92.2,92.41,36007
2020-07-02 12:45:00-04:00,92.415,93.015,92.415,92.96,19480
2020-07-02 13:00:00-04:00,93.015,93.015,92.73,92.77,10055
2020-07-02 13:15:00-04:00,92.755,92.91,92.61,92.885,15401
2020-07-02 13:30:00-04:00,92.88,93.27,92.83,93.21,21119
2020-07-02 13:45:00-04:00,93.2,93.495,93.145,93.21,27003
2020-07-02 14:00:00-04:00,93.215,93.32,93.16,93.25,18163
2020-07-02 14:15:00-04:00,93.25,93.39,93.08,93.33,17680
2020-07-02 14:30:00-04:00,93.345,93.545,93.3,93.3,22968
2020-07-02 14:45:00-04:00,93.3,93.405,93.13,93.17,17797
2020-07-02 15:00:00-04:00,93.18,93.2,92.855,92.87,20074
2020-07-02 15:15:00-04:00,92.89,92.93,92.72,92.72,16633
2020-07-02 15:30:00-04:00,92.72,92.8,92.51,92.555,38795
2020-07-02 15:45:00-04:00,92.55,92.67,92.29,92.66,82059
2020-07-06 09:30:00-04:00,94.38,94.63,93.675,94.26,29510
2020-07-06 09:45:00-04:00,94.35,95.1,94.35,94.985,22006
2020-07-06 10:00:00-04:00,95.05,95.145,94.27,94.28,26039
2020-07-06 10:15:00-04:00,94.24,94.29,93.815,93.94,16246
2020-07-06 10:30:00-04:00,93.93,94.35,93.92,94.32,16465
2020-07-06 10:45:00-04:00,94.31,94.465,94.09,94.15,32920
2020-07-06 11:00:00-04:00,94.19,94.19,93.86,93.925,26815
2020-07-06 11:15:00-04:00,93.91,94.159,93.91,94.03,22983
2020-07-06 11:30:00-04:00,94.03,94.03,93.52,93.725,15362
2020-07-06 11:45:00-04:00,93.68,93.85,93.555,93.555,19334
2020-07-06 12:00:00-04:00,93.5,93.78,93.49,93.78,26314
2020-07-06 12:15:00-04:00,93.81,94.115,93.78,94.115,9245
2020-07-06 12:30:00-04:00,94.115,94.135,93.85,93.855,9002
2020-07-06 12:45:00-04:00,93.88,93.92,93.78,93.885,9299
2020-07-06 13:00:00-04:00,93.91,93.99,93.82,93.92,16437
2020-07-06 13:15:00-04:00,93.88,94.11,93.73,94.07,5177
2020-07-06 13:30:00-04:00,94.14,94.28,94.13,94.15,5041
2020-07-06 13:45:00-04:00,94.17,94.39,94.155,94.34,12574
2020-07-06 14:00:00-04:00,94.34,94.545,94.26,94.46,13551
2020-07-06 14:15:00-04:00,94.455,94.455,94.26,94.42,9545
2020-07-06 14:30:00-04:00,94.405,94.46,94.24,94.24,12756
2020-07-06 14:45:00-04:00,94.23,94.61,94.215,94.52,12381
2020-07-06 15:00:00-04:00,94.5,94.825,94.49,94.665,9785
2020-07-06 15:15:00-04:00,94.625,94.625,94.4,94.475,5203
2020-07-06 15:30:00-04:00,94.52,94.735,94.32,94.72,16220
2020-07-06 15:45:00-04:00,94.71,95.09,94.685,94.99,56924
2020-07-07 09:30:00-04:00,93.82,94.07,93.47,93.635,37134
2020-07-07 09:45:00-04:00,93.68,93.685,93.34,93.45,20698
2020-07-07 10:00:00-04:00,93.445,93.5,93.24,93.39,38323
2020-07-07 10:15:00-04:00,93.39,93.39,92.9,92.915,37613
2020-07-07 10:30:00-04:00,92.91,92.95,92.63,92.73,24320
2020-07-07 10:45:00-04:00,92.72,92.869,92.575,92.85,24617
2020-07-07 11:00:00-04:00,92.85,92.925,92.545,92.785,26564
2020-07-07 11:15:00-04:00,92.79,92.87,92.61,92.68,16240
2020-07-07 11:30:00-04:00,92.65,92.66,92.53,92.605,13951
2020-07-07 11:45:00-04:00,92.595,92.8,92.57,92.635,16278
2020-07-07 12:00:00-04:00,92.65,92.71,92.55,92.64,18800
2020-07-07 12:15:00-04:00,92.635,92.715,92.53,92.65,13095
2020-07-07 12:30:00-04:00,92.615,92.635,92.46,92.515,27307
2020-07-07 12:45:00-04:00,92.52,92.7,92.515,92.62,9593
2020-07-07 13:00:00-04:00,92.64,92.885,92.64,92.66,10669
2020-07-07 13:15:00-04:00,92.66,92.66,92.515,92.57,38198
2020-07-07 13:30:00-04:00,92.55,92.63,92.49,92.585,26398
2020-07-07 13:45:00-04:00,92.58,92.79,92.55,92.745,13741
2020-07-07 14:00:00-04:00,92.715,92.77,92.55,92.6,34806
2020-07-07 14:15:00-04:00,92.585,92.585,92.49,92.525,15141
2020-07-07 14:30:00-04:00,92.525,92.525,92.25,92.28,31680
2020-07-07 14:45:00-04:00,92.25,92.265,92.01,92.11,22335
2020-07-07 15:00:00-04:00,92.11,92.19,92.05,92.135,19574
2020-07-07 15:15:00-04:00,92.11,92.25,92.05,92.22,27406
2020-07-07 15:30:00-04:00,92.25,92.25,92.06,92.1,33777
2020-07-07 15:45:00-04:00,92.11,92.325,92.03,92.295,78370
2020-07-08 08:45:00-04:00,92.56,92.56,92.56,92.56,100
2020-07-08 09:00:00-04:00,92.57,92.57,92.5,92.5,200
2020-07-08 09:30:00-04:00,92.13,92.72,92.0,92.705,29897
2020-07-08 09:45:00-04:00,92.75,93.285,92.7,93.215,24069
2020-07-08 10:00:00-04:00,93.21,93.32,92.82,92.82,44153
2020-07-08 10:15:00-04:00,92.795,92.81,92.35,92.43,30029
2020-07-08 10:30:00-04:00,92.5,92.63,92.21,92.325,9461
2020-07-08 10:45:00-04:00,92.255,92.295,92.06,92.14,16546
2020-07-08 11:00:00-04:00,92.13,92.13,91.805,92.09,39878
2020-07-08 11:15:00-04:00,92.09,92.1,91.83,92.09,15410
2020-07-08 11:30:00-04:00,92.13,92.28,92.03,92.055,12183
2020-07-08 11:45:00-04:00,92.13,92.19,91.955,92.025,7331
2020-07-08 12:00:00-04:00,92.075,92.075,91.93,92.025,11185
2020-07-08 12:15:00-04:00,91.995,92.18,91.965,92.165,8051
2020-07-08 12:30:00-04:00,92.125,92.145,92.005,92.01,9015
2020-07-08 12:45:00-04:00,92.04,92.14,91.96,92.14,7682
2020-07-08 13:00:00-04:00,92.13,92.16,91.95,91.95,4768
2020-07-08 13:15:00-04:00,92.0,92.04,91.84,91.95,12329
2020-07-08 13:30:00-04:00,91.91,91.96,91.84,91.84,6010
2020-07-08 13:45:00-04:00,91.86,91.99,91.84,91.9,6289
2020-07-08 14:00:00-04:00,91.91,92.24,91.91,92.215,11050
2020-07-08 14:15:00-04:00,92.22,92.59,92.2,92.49,8687
2020-07-08 14:30:00-04:00,92.46,92.46,92.26,92.34,6881
2020-07-08 14:45:00-04:00,92.28,92.61,92.28,92.61,6785
2020-07-08 15:00:00-04:00,92.63,92.88,92.53,92.88,19921
2020-07-08 15:15:00-04:00,92.91,93.28,92.885,93.15,28663
2020-07-08 15:30:00-04:00,93.14,93.25,92.98,93.01,24640
2020-07-08 15:45:00-04:00,92.97,93.33,92.95,93.3,169436
