time,close,kcup,kclo,bollinger_band_upper,bollinger_band_lower,EMA9,EMA21
2020-03-18 10:45:00-04:00,84.765,94.13093394294587,89.90956605705414,98.11518704902349,85.92531295097652,89.13535086647268,90.85604600814338
2020-03-18 11:00:00-04:00,84.93,93.70467080416402,89.57982919583598,98.5040055487285,84.78049445127151,88.29428069317815,90.31731455285761
2020-03-18 11:15:00-04:00,84.92,93.24521217529515,89.22928782470483,98.68754103988071,83.78695896011926,87.61942455454252,89.82664959350691
2020-03-18 11:30:00-04:00,84.94,92.79764344848837,88.94285655151162,98.81123924965506,82.92926075034494,87.08353964363401,89.38240872136991
2020-03-18 11:45:00-04:00,85.54,92.42268677359634,88.61181322640367,98.75655341651846,82.27794658348155,86.77483171490722,89.03309883760902
2020-03-18 12:00:00-04:00,85.11,91.96965557548232,88.2938444245177,98.63466050789327,81.62883949210675,86.44186537192579,88.67645348873546
2020-03-18 12:15:00-04:00,85.71,91.55473374866214,87.97576625133784,98.37161329761325,81.15888670238674,86.29549229754063,88.40677589885043
2020-03-18 12:30:00-04:00,85.66,91.05277062375771,87.60372937624228,97.83066902110829,80.8258309788917,86.16839383803251,88.15706899895493
2020-03-18 12:45:00-04:00,84.81,90.46694772206072,87.10855227793925,96.97462683847742,80.60087316152256,85.89671507042601,87.85278999904992
2020-03-18 13:00:00-04:00,84.305,89.82361217048496,86.56938782951504,95.84073973018954,80.55226026981046,85.57837205634081,87.53026363549994
2020-03-18 13:15:00-04:00,84.73,89.28353272973604,86.09746727026396,94.80150326032813,80.57949673967187,85.40869764507265,87.27569421409085
2020-03-18 13:30:00-04:00,84.41,88.76724467761204,85.62875532238797,93.73441572471425,80.66158427528576,85.20895811605813,87.0151765582644
2020-03-18 13:45:00-04:00,84.025,88.28433434349688,85.21716565650311,92.83253927532425,80.66896072467574,84.97216649284651,86.74334232569491
2020-03-18 14:00:00-04:00,83.04,87.70914974753282,84.64035025246716,91.23945810194127,81.11004189805871,84.58573319427721,86.40667484154082
2020-03-18 14:15:00-04:00,82.845,87.14544262270906,84.11155737729095,89.44743220126637,81.80956779873364,84.23758655542177,86.08288621958256
2020-03-18 14:30:00-04:00,82.765,86.84691100680126,83.75758899319874,88.91332721936054,81.69117278063946,83.94306924433742,85.78126019962052
2020-03-18 14:45:00-04:00,83.54,86.5740066491726,83.49249335082739,88.29417055939895,81.77232944060104,83.86245539546994,85.57750927238229
2020-03-18 15:00:00-04:00,84.035,86.38141688851742,83.19858311148259,87.51883048015948,82.06116951984053,83.89696431637596,85.43728115671117
2020-03-18 15:15:00-04:00,82.14,86.13467282505188,82.84632717494812,86.98021970520774,82.00078029479225,83.54557145310076,85.13752832428288
2020-03-18 15:30:00-04:00,80.91,85.80751762326247,82.50548237673755,86.68739561846238,81.62560438153764,83.01845716248062,84.7532075675299
2020-03-18 15:45:00-04:00,83.88,85.92533779302943,82.29916220697055,86.62925840597771,81.59524159402227,83.19076572998449,84.67382506139081
2020-03-19 09:30:00-04:00,77.65,85.92111723638448,81.57538276361552,87.54672237299334,79.94977762700665,82.0826125839876,84.03529551035528
2020-03-19 09:45:00-04:00,79.075,85.60509100521416,81.30690899478584,87.74289385771806,79.16910614228195,81.48109006719008,83.58435955486844
2020-03-19 10:00:00-04:00,83.63,85.77537021912744,81.00562978087257,87.6215915600405,79.1594084399595,81.91087205375207,83.58850868624404
2020-03-19 10:15:00-04:00,82.9,85.71016520347547,80.80683479652453,87.37027782012566,79.14672217987433,82.10869764300166,83.52591698749457
2020-03-19 10:30:00-04:00,81.92,85.56340340322723,80.63459659677278,87.1554861641539,79.04251383584611,82.07095811440134,83.37992453408597
2020-03-19 10:45:00-04:00,84.23,85.50266030299672,80.5473396970033,86.93218501440795,79.11781498559206,82.50276649152107,83.45720412189634
2020-03-19 11:00:00-04:00,85.9,85.47304170992552,80.60095829007449,86.97957383203213,79.09442616796788,83.18221319321687,83.67927647445121
2020-03-19 11:15:00-04:00,86.51,85.5197530163594,80.7242469836406,87.29224977164039,78.95175022835961,83.8477705545735,83.93661497677382
2020-03-19 11:30:00-04:00,86.69,85.54166351519088,80.94083648480914,87.68158886212511,78.8009111378749,84.41621644365881,84.18692270615801
2020-03-19 11:45:00-04:00,85.025,85.59138397839153,80.92061602160847,87.71906314447276,78.79293685552724,84.53797315492704,84.26311155105275
2020-03-19 12:00:00-04:00,85.465,85.58303512279214,81.03446487720787,87.85343443117007,78.76406556882993,84.72337852394165,84.37237413732068
2020-03-19 12:15:00-04:00,85.0,85.56576475687841,81.1492352431216,87.95514298881545,78.75985701118455,84.77870281915332,84.4294310339279
2020-03-19 12:30:00-04:00,84.18,85.61860298852996,81.21039701147005,88.02382110539111,78.8051788946089,84.65896225532266,84.406755485389
2020-03-19 12:45:00-04:00,85.11,85.68941706077781,81.36608293922218,88.189162113803,78.866337886197,84.74916980425814,84.47068680489909
2020-03-19 13:00:00-04:00,85.08,85.72719084215083,81.55980915784917,88.34000160953806,78.94699839046194,84.81533584340653,84.52607891354462
2020-03-19 13:15:00-04:00,85.47,85.74592721056862,81.73407278943137,88.50634031516557,78.97365968483442,84.94626867472522,84.6118899214042
2020-03-19 13:30:00-04:00,85.66,85.71818240981372,81.92431759018626,88.66356010006959,78.9789398999304,85.08901493978018,84.70717265582199
2020-03-19 13:45:00-04:00,86.42,85.96240152339846,82.10809847660155,88.94257693342843,79.12792306657158,85.35521195182416,84.86288423256545
2020-03-19 14:00:00-04:00,85.9,86.17067641458428,82.39882358541573,89.02769875522709,79.54180124477291,85.46416956145934,84.9571674841504
2020-03-19 14:15:00-04:00,86.6,86.2683959563997,82.57310404360032,89.26963622588246,79.57186377411756,85.69133564916748,85.10651589468219
2020-03-19 14:30:00-04:00,87.62,86.74706410237114,83.09143589762887,88.78822684692989,81.05027315307012,86.07706851933399,85.33501444971108
2020-03-19 14:45:00-04:00,86.04,87.10297023791605,83.43202976208394,88.01198442094626,82.52301557905373,86.06965481546719,85.39910404519189
2020-03-19 15:00:00-04:00,84.745,87.1554723637792,83.4910276362208,87.97128258645397,82.67521741354604,85.80472385237375,85.33964004108353
2020-03-19 15:15:00-04:00,84.99,87.2226707663664,83.6328292336336,87.82634054007187,83.02915945992814,85.64177908189902,85.3078545828032
2020-03-19 15:30:00-04:00,85.91,87.40896214019737,83.84553785980263,87.37202407675679,83.88247592324322,85.69542326551922,85.36259507527564
2020-03-19 15:45:00-04:00,85.3,87.44376841589757,83.91773158410244,87.30670162418373,84.05479837581628,85.61633861241539,85.35690461388694
2020-03-20 09:15:00-04:00,86.23,87.47005281476203,83.924447185238,87.33918876095062,84.0553112390494,85.73907088993232,85.4362769217154
2020-03-20 09:30:00-04:00,83.29,87.4938526137076,83.57864738629242,87.45138054384682,83.6211194561532,85.24925671194586,85.2411608379231
2020-03-20 09:45:00-04:00,84.65,87.45952385558562,83.40897614441437,87.30749170187913,83.56100829812085,85.1294053695567,85.18741894356646
2020-03-20 10:00:00-04:00,85.21,87.38982572304378,83.49717427695622,87.31004789721733,83.57695210278267,85.14552429564536,85.1894717668786
2020-03-20 10:15:00-04:00,86.7,87.44826674282638,83.56223325717363,87.45466684936972,83.55583315063029,85.4564194365163,85.32679251534418
2020-03-20 10:30:00-04:00,87.11,87.4849798326245,83.73652016737552,87.67030609677536,83.55119390322466,85.78713554921303,85.48890228667653
2020-03-20 10:45:00-04:00,87.4,87.56210627315131,83.98139372684868,87.86355676122129,83.6799432387787,86.10970843937044,85.66263844243322
2020-03-20 11:00:00-04:00,89.26,87.81100939649765,84.14749060350236,88.56069038739224,83.39780961260777,86.73976675149636,85.98967131130291
2020-03-20 11:15:00-04:00,86.44,88.02138372531924,84.07311627468074,88.60044711857338,83.4940528814266,86.6798134011971,86.03061028300264
2020-03-20 11:30:00-04:00,86.54,88.01244560208217,84.18905439791784,88.64785212015579,83.55364787984422,86.65185072095768,86.07691843909332
2020-03-20 11:45:00-04:00,86.4,87.97861020193344,84.29688979806659,88.67938742289289,83.59611257710714,86.60148057676615,86.10628949008483
2020-03-20 12:00:00-04:00,86.56,87.94697733036676,84.34252266963324,88.69042843298921,83.5990715670108,86.59318446141292,86.14753590007713
2020-03-20 12:15:00-04:00,85.64,87.907389663912,84.35611033608802,88.68533421995377,83.57816578004625,86.40254756913033,86.10139627279739
2020-03-20 12:30:00-04:00,86.07,87.81691540220399,84.393584597796,88.649356657392,83.56114334260799,86.33603805530427,86.09854206617945
2020-03-20 12:45:00-04:00,87.31,87.82343930204657,84.35606069795345,88.59853136698761,83.5809686330124,86.53083044424342,86.20867460561767
2020-03-20 13:00:00-04:00,87.51,87.85453292332896,84.47196707667105,88.75079155826826,83.57570844173175,86.72666435539475,86.32697691419789
2020-03-20 13:15:00-04:00,86.925,87.92701271451973,84.61748728548027,88.79098918960246,83.75351081039754,86.7663314843158,86.3813426492708
2020-03-20 13:30:00-04:00,86.84,87.96381537776833,84.76568462223167,88.82030326598334,83.90919673401666,86.78106518745264,86.42303877206436
2020-03-20 13:45:00-04:00,87.18,87.9709535650706,84.88554643492941,88.89991952951527,83.95658047048474,86.86085214996213,86.49185342914942
2020-03-20 14:00:00-04:00,86.25,87.97754616756554,84.97395383243445,88.8920178376236,84.05948216237638,86.7386817199697,86.4698667537722
2020-03-20 14:15:00-04:00,85.13,87.91527501273944,84.92622498726055,88.90955921642575,83.93194078357425,86.41694537597576,86.34806068524745
2020-03-20 14:30:00-04:00,84.79,87.98066608325806,85.01083391674194,88.65604061153638,84.33545938846362,86.09155630078061,86.2064188047704
2020-03-20 14:45:00-04:00,83.73,87.94360064873963,84.95589935126038,88.80583166018287,84.09366833981714,85.61924504062449,85.98128982251853
2020-03-20 15:00:00-04:00,83.31,87.81618274525822,84.89331725474177,89.05010170051143,83.65939829948856,85.1573960324996,85.73844529319867
2020-03-20 15:15:00-04:00,84.63,87.76150897773977,84.74099102226023,89.04785296750732,83.45464703249267,85.05191682599968,85.63767753927151
2020-03-20 15:30:00-04:00,83.53,87.60820476504408,84.53629523495592,89.08718209314763,83.05731790685236,84.74753346079976,85.44607049024683
2020-03-20 15:45:00-04:00,83.4,87.40277942468379,84.34172057531623,89.04299202671481,82.7015079732852,84.47802676863982,85.26006408204256
2020-03-23 09:30:00-04:00,81.08,87.10374160863495,83.82275839136506,88.89369615020388,82.03280384979612,83.79842141491187,84.88005825640234
2020-03-23 09:45:00-04:00,81.485,86.849885065161,83.58111493483898,89.04179805975433,81.38920194024566,83.33573713192949,84.57141659672939
2020-03-23 10:00:00-04:00,80.985,86.55003613193524,83.32546386806477,89.14657715879444,80.72892284120557,82.8655897055436,84.24537872429944
2020-03-23 10:15:00-04:00,80.73,86.22280140822558,83.08569859177443,89.1988156094858,80.1096843905142,82.43847176443488,83.92579884027222
2020-03-23 10:30:00-04:00,81.075,85.91436916478088,82.84563083521911,89.09898740252994,79.66101259747005,82.16577741154791,83.66663530933839
2020-03-23 10:45:00-04:00,80.16,85.60177136729654,82.61022863270345,89.14262961658982,79.06937038341017,81.76462192923833,83.34785028121671
2020-03-23 11:00:00-04:00,80.33,85.26864484106106,82.36935515893892,89.03536655153492,78.60263344846506,81.47769754339068,83.07350025565154
2020-03-23 11:15:00-04:00,79.3,84.84817020955671,81.9888297904433,88.73532641788,78.10167358212001,81.04215803471254,82.73045477786502
2020-03-23 11:30:00-04:00,78.46,84.4171223374455,81.51487766255448,88.35658204063469,77.5754179593653,80.52572642777002,82.34223161624092
2020-03-23 11:45:00-04:00,78.88,83.9655064561994,81.16199354380059,87.91091636713927,77.21658363286073,80.19658114221602,82.02748328749175
2020-03-23 12:00:00-04:00,78.48,83.51880956647086,80.77269043352912,87.3914823757379,76.90001762426209,79.85326491377282,81.70498480681069
2020-03-23 12:15:00-04:00,79.79,83.21051959743724,80.34198040256277,86.54863534090394,77.00386465909607,79.84061193101826,81.5308952789188
2020-03-23 12:30:00-04:00,80.94,82.98257176904887,80.03892823095113,85.80173108643928,77.21976891356073,80.06048954481462,81.47717752628982
2020-03-23 12:45:00-04:00,81.77,82.81944164268823,79.86605835731176,85.28611815024794,77.39938184975205,80.4023916358517,81.50379775117257
2020-03-23 13:00:00-04:00,82.02,82.71260652535337,79.69589347464664,84.81868636866477,77.58981363133523,80.72591330868136,81.55072522833869
2020-03-23 13:15:00-04:00,81.05,82.54015248782812,79.60034751217188,84.48353592260334,77.65696407739667,80.7907306469451,81.50520475303517
2020-03-23 13:30:00-04:00,80.4,82.35180231012612,79.49769768987389,84.1804922550852,77.66900774491481,80.71258451755608,81.40473159366834
2020-03-23 13:45:00-04:00,80.37,82.19187000225996,79.23162999774003,83.46553452506623,77.95796547493376,80.64406761404487,81.31066508515305
2020-03-23 14:00:00-04:00,79.66,81.95550428781281,79.08099571218717,82.96497127549658,78.07152872450341,80.4472540912359,81.1606046228664
2020-03-23 14:15:00-04:00,80.27,81.79348612439762,78.93001387560238,82.39840948112901,78.325090518871,80.41180327298873,81.07964056624218
2020-03-23 14:30:00-04:00,80.755,81.75461211551206,78.93638788448791,82.36312731939458,78.3278726806054,80.48044261839098,81.05012778749288
2020-03-23 14:45:00-04:00,79.76,81.66949696440406,78.84900303559593,82.21841006438014,78.30008993561985,80.33635409471279,80.93284344317534
2020-03-23 15:00:00-04:00,79.5,81.57272932408948,78.7972706759105,82.14090603583601,78.22909396416397,80.16908327577023,80.80258494834122
2020-03-23 15:15:00-04:00,79.0,81.45174865808309,78.74525134191688,82.10527825066335,78.09172174933663,79.93526662061619,80.6387135894011
2020-03-23 15:30:00-04:00,79.21,81.33255232536288,78.67794767463712,81.9942181932226,78.01628180677741,79.79021329649295,80.50883053581919
2020-03-23 15:45:00-04:00,78.88,81.3080307306941,78.5744692693059,81.99070660319703,77.89179339680297,79.60817063719436,80.36075503256289
2020-03-23 16:00:00-04:00,78.96,81.15190353564454,78.59359646435549,81.95875215722965,77.78674784277037,79.47853650975549,80.23341366596625
2020-03-24 09:30:00-04:00,83.36,81.70353542595564,78.44796457404436,82.65819534256495,77.49330465743505,80.25482920780439,80.51764878724205
2020-03-24 09:45:00-04:00,84.4,82.00069360981595,78.74480639018407,83.48476994817871,77.26073005182131,81.08386336624352,80.87058980658368
2020-03-24 10:00:00-04:00,85.42,82.30284049482908,79.0966595051709,84.45852986221585,76.94097013778413,81.95109069299482,81.28417255143971
2020-03-24 10:15:00-04:00,86.265,82.68686974519844,79.49113025480156,85.44486549499577,76.73313450500423,82.81387255439586,81.73697504676338
2020-03-24 10:30:00-04:00,86.84,83.01773619196997,79.86526380803001,86.44730515632867,76.43569484367131,83.61909804351669,82.20088640614851
2020-03-24 10:45:00-04:00,86.62,83.24271932111498,80.20828067888502,87.23105977363082,76.21994022636918,84.21927843481335,82.60262400558956
2020-03-24 11:00:00-04:00,87.07,83.44220365532105,80.53879634467894,87.99287400402375,75.98812599597625,84.78942274785068,83.00874909599051
2020-03-24 11:15:00-04:00,87.77,83.68958196565525,80.86641803434473,88.81347356637696,75.74252643362303,85.38553819828054,83.4415900872641
2020-03-24 11:30:00-04:00,88.24,83.99825468239418,81.27674531760583,89.6613184996311,75.61368150036891,85.95643055862443,83.87780917024008
2020-03-24 11:45:00-04:00,89.1,84.41462934793743,81.73037065206255,90.57421383926945,75.57078616073053,86.58514444689956,84.35255379112733
2020-03-24 12:00:00-04:00,89.06,84.7946915373705,82.21930846262951,91.34859583650737,75.66540416349264,87.08011555751965,84.78050344647939
2020-03-24 12:15:00-04:00,89.85,85.26864214184401,82.76435785815598,92.12527244262583,75.90772755737416,87.63409244601571,85.24136676952672
2020-03-24 12:30:00-04:00,89.88,85.69613198885516,83.29786801114484,92.80742047197526,76.18657952802474,88.08327395681258,85.66306069956974
2020-03-24 12:45:00-04:00,88.36,86.09930113250837,83.65519886749163,93.1626597983316,76.5918402016684,88.13861916545007,85.90823699960885
2020-03-24 13:00:00-04:00,87.83,86.52194033732918,84.03955966267078,93.29855011500564,77.26294988499433,88.07689533236005,86.08294272691712
2020-03-24 13:15:00-04:00,88.75,86.99721245609139,84.48928754390859,93.41678365042372,78.06971634957625,88.21151626588805,86.32540247901557
2020-03-24 13:30:00-04:00,88.39,87.42714370922772,84.99835629077228,93.27368886332083,79.15181113667917,88.24721301271045,86.51309316274141
2020-03-24 13:45:00-04:00,87.44,87.86261558714003,85.38588441285998,92.8802124401532,80.3682875598468,88.08577041016837,86.59735742067402
2020-03-24 14:00:00-04:00,86.17,88.24151804520146,85.73598195479853,92.0872904258141,81.89020957418589,87.7026163281347,86.55850674606728
2020-03-24 14:15:00-04:00,87.22,88.64646318482991,86.15703681517007,90.82483152185134,83.97866847814865,87.60609306250777,86.6186424964248
2020-03-24 14:30:00-04:00,86.63,88.76605510019922,86.36444489980079,90.44469708690626,84.68580291309375,87.41087445000622,86.61967499674981
2020-03-24 14:45:00-04:00,87.47,88.9209261644707,86.5165738355293,90.18546713437719,85.25203286562281,87.42269956000497,86.69697726977255
2020-03-24 15:00:00-04:00,87.9,89.01084215272279,86.6746578472772,90.0595933579443,85.6259066420557,87.51815964800397,86.8063429725205
2020-03-24 15:15:00-04:00,88.21,89.08608557038545,86.79391442961455,90.0325833945474,85.8474166054526,87.65652771840318,86.9339481568368
2020-03-24 15:30:00-04:00,88.36,89.1409366010722,86.89106339892778,90.04995802885301,85.98204197114697,87.79722217472255,87.063589233488
2020-03-24 15:45:00-04:00,88.27,89.25736970099561,86.93963029900436,90.02505979184576,86.17194020815421,87.89177773977804,87.17326293953454
2020-03-25 09:30:00-04:00,89.235,89.58212900806735,86.83137099193264,90.13328021886203,86.28021978113797,88.16042219182242,87.36069358139503
2020-03-25 09:45:00-04:00,86.12,89.64245907891969,86.6060409210803,90.25953569516537,85.98896430483461,87.75233775345794,87.24790325581365
2020-03-25 10:00:00-04:00,84.695,89.46319414471114,86.43080585528887,90.57379993427641,85.3202000657236,87.14087020276637,87.01582114164877
2020-03-25 10:15:00-04:00,85.45,89.23382313437463,86.29517686562536,90.55602269332454,84.97297730667546,86.8026961622131,86.87347376513524
2020-03-25 10:30:00-04:00,86.26,89.06744291049073,86.18155708950927,90.42329842638875,84.82570157361124,86.69415692977049,86.81770342285022
2020-03-25 10:45:00-04:00,86.26,88.8548755597414,86.03512444025861,90.09959482486265,84.79040517513737,86.60732554381639,86.76700311168202
2020-03-25 11:00:00-04:00,86.855,88.70220587690272,85.88529412309728,89.6969931486547,84.89050685134531,86.65686043505312,86.77500282880183
2020-03-25 11:15:00-04:00,86.69,88.58881617140968,85.83168382859033,89.57321752544179,84.84728247455821,86.6634883480425,86.76727529891075
2020-03-25 11:30:00-04:00,86.87,88.50020430202326,85.82429569797674,89.51117018864163,84.81332981135837,86.70479067843402,86.77661390810067
2020-03-25 11:45:00-04:00,87.0,88.36642185187875,85.78307814812126,89.3018568676596,84.84764313234042,86.76383254274722,86.79692173463697
2020-03-25 12:00:00-04:00,88.41,88.37730243388741,85.77419756611259,89.30536000837594,84.84613999162406,87.09306603419779,86.94356521330633
2020-03-25 12:15:00-04:00,89.21,88.43926297432401,85.88923702567598,89.58689378205163,84.74160621794836,87.51645282735824,87.14960473936938
2020-03-25 12:30:00-04:00,91.18,88.77511919044373,86.05438080955626,90.3798602313721,84.44963976862789,88.2491622618866,87.51600430851761
2020-03-25 12:45:00-04:00,91.21,88.98030710541204,86.24819289458796,91.02727192846571,84.20122807153429,88.84132980950929,87.85182209865238
2020-03-25 13:00:00-04:00,92.36,89.29566016931116,86.50583983068881,91.88078342355428,83.9207165764457,89.54506384760742,88.26165645332034
2020-03-25 13:15:00-04:00,93.36,89.5705237286461,86.81997627135391,92.85473774573018,83.53576225426983,90.30805107808594,88.72514223029121
2020-03-25 13:30:00-04:00,94.23,89.89843274802853,87.12506725197149,93.89112608884541,83.1323739111546,91.09244086246876,89.22558384571927
2020-03-25 13:45:00-04:00,92.95,90.14888398031219,87.34861601968781,94.47840772377006,83.01909227622994,91.46395268997502,89.56416713247206
2020-03-25 14:00:00-04:00,93.76,90.41494583886131,87.62255416113868,95.16505644328089,82.8724435567191,91.92316215198002,89.94560648406551
2020-03-25 14:15:00-04:00,93.91,90.66757470751409,87.93392529248592,95.80927661392656,82.79222338607346,92.32052972158402,90.306005894605
2020-03-25 14:30:00-04:00,93.58,90.86005151412022,88.17594848587979,96.30154153738691,82.73445846261309,92.57242377726723,90.60364172236817
2020-03-25 14:45:00-04:00,94.33,91.24433354882594,88.61266645117409,96.83870305893902,83.01829694106101,92.9239390218138,90.94240156578924
2020-03-25 15:00:00-04:00,94.55,91.69880972390979,89.14369027609021,97.1635671676698,83.6789328323302,93.24915121745103,91.2703650598084
2020-03-25 15:15:00-04:00,94.09,92.11741260077336,89.58908739922661,97.35739303186276,84.34910696813722,93.41732097396083,91.52669550891673
2020-03-25 15:30:00-04:00,94.24,92.50468670071812,89.99981329928185,97.54563037774052,84.95886962225946,93.58185677916866,91.77335955356065
2020-03-25 15:45:00-04:00,91.82,92.9314412220954,90.12905877790459,97.36996202876733,85.69053797123266,93.22948542333494,91.77759959414604
2020-03-26 07:00:00-04:00,91.25,93.09182042051717,90.40817957948283,97.16421909614263,86.33578090385737,92.83358833866795,91.72963599467822
2020-03-26 09:30:00-04:00,93.99,93.71633324762307,90.51366675237692,97.05655100305286,87.17344899694713,93.06487067093437,91.93512363152566
2020-03-26 09:45:00-04:00,95.88,94.21888087279287,90.91211912720713,97.12149304560079,88.00950695439921,93.6278965367475,92.29374875593241
2020-03-26 10:00:00-04:00,96.165,94.69081795330764,91.35668204669234,97.03368092865898,89.013819071341,94.13531722939801,92.64568068721128
2020-03-26 10:15:00-04:00,96.41,95.04817024235712,91.79932975764291,97.0759402224607,89.77155977753932,94.5902537835184,92.98789153382843
2020-03-26 10:30:00-04:00,96.42,95.36478308218875,92.20371691781125,97.09230917817398,90.47619082182602,94.95620302681473,93.29990139438948
2020-03-26 10:45:00-04:00,96.27,95.57245929060385,92.50504070939617,97.2858343196525,90.79166568034752,95.21896242145179,93.56991035853589
2020-03-26 11:00:00-04:00,96.26,95.78540862698928,92.79709137301073,97.3943518013368,91.18814819866321,95.42716993716144,93.81446396230535
2020-03-26 11:15:00-04:00,96.9,95.9585401536329,93.0779598463671,97.68997255207712,91.34652744792287,95.72173594972915,94.09496723845942
2020-03-26 11:30:00-04:00,96.85,96.07944799980199,93.30605200019802,97.97814587456641,91.4073541254336,95.94738875978332,94.34542476223584
2020-03-26 11:45:00-04:00,96.82,96.15489814267326,93.48960185732673,98.2326466045002,91.41185339549979,96.12191100782667,94.57038614748711
2020-03-26 12:00:00-04:00,97.58,96.36406613248232,93.7434338675177,98.55636086829864,91.55113913170138,96.41352880626134,94.84398740680646
2020-03-26 12:15:00-04:00,97.55,96.54961498016216,93.93688501983785,98.85940130534453,91.62709869465547,96.64082304500909,95.08998855164224
2020-03-26 12:30:00-04:00,96.77,96.67537462443627,94.0971253755637,99.00660310141629,91.76589689858369,96.66665843600727,95.2427168651293
2020-03-26 12:45:00-04:00,97.05,96.79143715126227,94.32806284873774,99.14807973166423,91.97142026833579,96.74332674880581,95.40701533193572
2020-03-26 13:00:00-04:00,96.23,96.88488806902924,94.42461193097074,99.20641302781463,92.10308697218535,96.64066139904466,95.48183211994157
2020-03-26 13:15:00-04:00,95.675,96.93112820695572,94.49087179304428,99.22442178389765,92.19757821610234,96.44752911923574,95.49939283631052
2020-03-26 13:30:00-04:00,95.935,97.02658333503032,94.57991666496969,99.23336320205838,92.37313679794163,96.3450232953886,95.53899348755502
2020-03-26 13:45:00-04:00,95.75,97.05041666824243,94.70708333175756,99.22954075506043,92.52795924493957,96.2260186363109,95.55817589777729
2020-03-26 14:00:00-04:00,95.64,97.21058333479655,94.92891666520345,98.82984053054972,93.30965946945028,96.10881490904872,95.56561445252481
2020-03-26 14:15:00-04:00,96.23,97.43595238231107,95.20154761768892,97.8909856693538,94.74651433064619,96.133051927239,95.62601313865892
2020-03-26 14:30:00-04:00,96.52,97.53122364071744,95.35927635928259,97.57280195935319,95.31769804064685,96.2104415417912,95.7072846715081
2020-03-26 14:45:00-04:00,97.1,97.56929695209476,95.44320304790523,97.63704327069152,95.37545672930847,96.38835323343297,95.83389515591645
2020-03-26 15:00:00-04:00,95.94,97.57211502694514,95.41788497305487,97.64441174885663,95.34558825114338,96.29868258674638,95.84354105083314
2020-03-26 15:15:00-04:00,96.52,97.5656782393062,95.43532176069381,97.6492517252672,95.3517482747328,96.34294606939712,95.90503731893922
2020-03-26 15:30:00-04:00,96.2,97.57645122221288,95.4025487777871,97.64568656297746,95.33331343702253,96.3143568555177,95.93185210812656
2020-03-26 15:45:00-04:00,97.87,97.78024042062627,95.35875957937374,97.87368314825764,95.26531685174237,96.62548548441417,96.10804737102416
2020-03-27 09:00:00-04:00,93.88,97.85975896201009,95.04124103798989,98.22361174581481,94.67738825418517,96.07638838753134,95.90549761002195
2020-03-27 09:15:00-04:00,93.45,97.62088332186651,94.93511667813347,98.4851400880799,94.07085991192008,95.55111071002507,95.68227055456542
2020-03-27 09:30:00-04:00,92.79,97.49482022744749,94.65517977255251,98.75648623361015,93.39351376638986,94.99888856802006,95.41933686778674
2020-03-27 09:45:00-04:00,93.08,97.31461878262981,94.4613812173702,98.85695764093597,92.91904235906404,94.61511085441606,95.20666987980613
2020-03-27 10:00:00-04:00,93.055,97.05289601244198,94.27060398755805,98.7740046827845,92.54949531721553,94.30308868353285,95.01106352709647
2020-03-27 10:15:00-04:00,92.36,96.76974272583897,94.03475727416105,98.71087902916284,92.09362097083718,93.91447094682627,94.77005775190587
2020-03-27 10:30:00-04:00,91.9,96.47213610256476,93.84536389743526,98.7484294681695,91.56907053183052,93.51157675746103,94.50914341082351
2020-03-27 10:45:00-04:00,91.83,96.15196566666728,93.64353433333272,98.66321282190445,91.13228717809555,93.17526140596883,94.26558491893046
2020-03-27 11:00:00-04:00,92.32,95.91473597619103,93.48976402380896,98.58078400818118,90.8237159918188,93.00420912477506,94.08871356266405
2020-03-27 11:15:00-04:00,92.32,95.70030840646311,93.36869159353688,98.52449920854589,90.5445007914541,92.86736729982005,93.92792142060368
2020-03-27 11:30:00-04:00,91.73,95.44892923457287,93.19957076542711,98.44455054473377,90.20394945526621,92.63989383985604,93.72811038236698
2020-03-27 11:45:00-04:00,91.46,95.19159500353196,93.02790499646802,98.36208369364294,89.85741630635704,92.40391507188484,93.52191852942452
2020-03-27 12:00:00-04:00,91.615,94.94592750327968,92.8710724967203,98.23621253544633,89.58078746455365,92.24613205750788,93.34856229947684
2020-03-27 12:15:00-04:00,91.8,94.67961125304542,92.69438874695457,97.9676386636116,89.4063613363884,92.15690564600631,93.2077839086153
2020-03-27 12:30:00-04:00,91.749,94.3980175921136,92.49888240788638,97.59396635917597,89.30293364082402,92.07532451680505,93.07516718965026
2020-03-27 12:45:00-04:00,91.545,94.08822704981978,92.25317295018021,97.01987232935048,89.32152767064952,91.96925961344404,92.93606108150024
2020-03-27 13:00:00-04:00,91.43,93.82183226054693,92.06856773945307,96.6364589551085,89.2539410448915,91.86140769075523,92.79914643772749
2020-03-27 13:15:00-04:00,91.02,93.53135852765072,91.80904147234926,96.04613075508696,89.29426924491302,91.69312615260418,92.63740585247953
2020-03-27 13:30:00-04:00,91.5,93.30806148996139,91.56233851003863,95.40666765792415,89.46373234207587,91.65450092208334,92.53400532043592
2020-03-27 13:45:00-04:00,91.74,92.97557138353558,91.28182861646444,93.65103215823078,90.60636784176924,91.67160073766668,92.46182301857812
2020-03-27 14:00:00-04:00,91.38,92.83222342756874,91.17517657243125,93.31671999823797,90.69068000176202,91.61328059013334,92.36347547143465
2020-03-27 14:15:00-04:00,91.27,92.69832889702812,91.09107110297188,93.05528190485549,90.73411809514451,91.54462447210668,92.26406861039514
